eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related,strdate,datetime,date,idate
2.00412E+11,2004,12,21,,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.34,43.13,1,0,,"12/21/2004: Ansar al-Sunna bombed a mess hall at Forward Operating Base Marez (a.k.a., Camp Ghizlani) near Mosul, Iraq during lunchtime. The attack killed 22  and wounded 66, including 15 American soldiers as well as two Iraqi soldiers and at least five civilian contractors emplolyed by Halliburton. Ansar al-Sunna claimed responsibility for the attack in statement posted to a website. The perpetrators indicated it was a suicide attack, however this claim was not verified and United States military officials report that a 122mm rocket was fired into the tent.",1,1,1,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,,,,,4,Military,33,Army,Multi-National Force – Iraq (MNF-I),"FOB Marez (a.k.a., Camp Ghizlani)",217,United States,4,Military,,,Iraqi Army,Soldiers,95,Iraq,1,Business,,,Halliburton,Contractors,217,United States,Ansar al-Sunna,,,,,,Unknown,0,,,1,0,1,7,"Posted to website, blog, etc.",,,,,,,-9,6,Explosives/Bombs/Dynamite,11,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,122mm rocket,22,20,0,66,57,0,1,3,Minor (likely < $1 million),,There was damage to the mess hall.,0,,,,,,,,,,,,,,,,,"Edmund Sanders, ""Attack on U.S. base kills 22 at mess tent / Mosul bombing one of deadliest against Americans since war began,"" Los Angeles Times, December 22, 2004.","Bill Nichols and Dave Moniz, ""Suicide bomber blamed in blast,"" USA TODAY, December 23, 2004","Bryan Bender, ""Deadly blast at Army base…"" Boston Globe, December 22, 2004",CETIS,0,1,1,1,,12/21/04,12/21/04,12/21/04,1450
2.00501E+11,2005,1,3,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.308144,44.39391,1,0,,"01/03/2005: A suicide bomber rammed his vehicle into a checkpoint near the Baghdad offices of Iraqi Prime Minister Iyad Allawi’s National Accord Party, killing four people and wounding 24 others. The bomb exploded at Green Zone checkpoint 12 after ramming a sports utility vehicle belonging to a Kroll employee. Ansar al-Sunna, an Al-Qa`ida linked organization, claimed responsibility for the bombing via the internet.",1,1,1,0,,,0,1,1,3,Bombing/Explosion,,,,,3,Police,24,Police Checkpoint,Iraqi Police Service (IPS),Checkpoints,95,Iraq,,,,,,,,,,,,,,,,,Ansar al-Sunna,,Al-Qa`ida,,,,To strike at those individuals working with and protecting Iraq's Prime Minister Iyad Allawi,0,0,,,0,1,7,"Posted to website, blog, etc.",0,,,,,,-9,6,Explosives/Bombs/Dynamite,15,Vehicle,6,Explosives/Bombs/Dynamite,13,Suicide (carried bodily by human being),,,,,,,,,A suicide car bomber perpetrated the attack.,5,,1,24,,0,1,2,Major (likely > $1 million but < $1 billion),-99,,0,,,,,,,,,,,,,,,,,"""Suicide Car Bombing Near Party Offices of Iraqi PM Kills Four,” Agence France Presse, January 3, 2005.",,,CETIS,0,1,0,1,,1/3/05,1/3/05,1/3/05,1463
2.00501E+11,2005,1,4,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.3,44.4,1,1,On a road between the Hurriyah and Adil (District)s,"01/04/2005: Pro-US, Baghdad Governor Ali al-Haidari was killed in a drive-by shooting on a road between the western districts of Hurriyah and Adil in Iraq. One of al-Haidari’s bodyguards was killed in the attack as well. An Al-Qa`ida linked group calling itself Jihad in the Land of Two Rivers, led by Abu Musab al-Zarqawi, claimed responsibility for the assassination of Baghdad's governor, via a statement and a video posted on the Internet.",1,1,1,0,,,0,1,0,1,Assassination,,,,,2,Government (General),18,"Government Personnel (excluding police, military)",Baghdad Government,"Ali al-Haidari, the Governor of Baghdad",95,Iraq,,,,,,,,,,,,,,,,,Al-Qa`ida in Iraq,,,,,,To assassinate Baghdad Governor Ali al-Haidari whom they considered to be a traitor,0,,,,0,1,6,Video,,,,,,,-9,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,2,0,0,0,0,0,-9,4,Unknown,-99,,0,,,,,,,,,,,,,,,,,"Borzou Daragahi, “Pro-US Baghdad Governor Shot Dead,” The Boston Globe, January 5, 2005.","“Zarqawi Group Claims Assassination of Baghdad Governor,” Agence France Presse, January 4, 2005.","""Baghdad Governor Killed in Drive-by Shooting,” Agence France Presse, January 4, 2005.",CETIS,0,0,0,0,,1/4/05,1/4/05,1/4/05,1464
2.00501E+11,2005,1,5,,1,,95,Iraq,10,Middle East & North Africa,Unknown,Unknown,,,5,0,,"01/05/2005: An Arab group known as the Liberals of Galilee said in a statement sent to a foreign news agency that it had kidnapped an Israeli woman, Dana Benett, and demanded the release of one thousand Palestinian prisoners in exchange for her release. Police were unsure as to the authenticity of the claim.",1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,14,Private Citizens & Property,71,Race/Ethnicity Identified,Israeli woman,Dana Benett,97,Israel,,,,,,,,,,,,,,,,,Liberals of Galilee,,,,,,Unknown,0,,,,0,1,1,Letter,,,,,,,-9,13,Unknown,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,1,1,0,,-99,Unknown,Unknown,1,-99,0,0,0,Demanded release of one thousand Palestinian prisoners in exchange for her release.,7,Unknown,0,,"""Arab Group Claims Israeli Hostage,” United Press International, January 5, 2005.",,,CETIS,-9,-9,1,1,,1/5/05,1/5/05,1/5/05,1465
2.00501E+11,2005,1,10,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.3,44.4,1,0,,"01/10/2005: Members of Abu Musab al-Zarqawi’s group, al-Tawhid wa al-Jihad, claimed responsibility for the assassination of Deputy Police Chief Amer Naief and his son who was also a policeman. Naief and his son were gunned down as they left their home in Baghdad’s Dora neighborhood.",1,1,1,0,,,0,1,0,1,Assassination,,,,,3,Police,25,Police Security Forces/Officers,Iraqi Police Service (IPS),Baghdad’s Deputy Police Chief Amer Naief and his son who was also a policeman,95,Iraq,,,,,,,,,,,,,,,,,Al-Qa`ida in Iraq,,,,,,Unknown,0,,,,0,1,7,"Posted to website, blog, etc.",,,,,,,-9,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,2,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""Deputy Police Chief Killed; U.S. Pair Dies in Bombing,” Guelph Mercury, January 11, 2005.","Richard A. Oppel Jr. and Khalid Al-Ansary, ""Insurgents Kill Senior Official in Iraqi Police,” The New York Times, January 11, 2005.",,CETIS,0,0,0,0,,1/10/05,1/10/05,1/10/05,1470
2.00501E+11,2005,1,11,,0,,95,Iraq,10,Middle East & North Africa,Saladin,Tikrit,34.604447,43.685789,1,0,Tikrit Police Directorate,01/11/2005: A suicide car bomber attacked Iraqi Police Headquarters in Tikrit. Seven policemen died and eight others were injured in the explosion. The car exploded as the perpetrator attempted to drive the vehicle past a second security checkpoint. Security personnel shot at the vehicle just before it exploded. An Abu Musab al-Zarqawi led group claimed responsibility for the suicide bombing.,1,1,1,0,,,0,1,1,3,Bombing/Explosion,,,,,3,Police,22,"Police Building (headquarters, station, school)",Iraqi Police Service (IPS),The headquarters of the Tikrit Police Directorate,95,Iraq,,,,,,,,,,,,,,,,,Al-Qa`ida in Iraq,,,,,,To strike Iraqi Police Forces whom members of Abu Musab al-Zarqawi's group thought were cowards.,0,,,,1,1,10,Unknown,,,,,,,-9,6,Explosives/Bombs/Dynamite,15,Vehicle,,,,,,,,,,,,,The attack was perpetrated by a suicide bomber driving a vehicle rigged with explosive devices.,8,0,1,8,0,0,1,3,Minor (likely < $1 million),-99,Two police vehicles were damaged in the attack.,0,,,,,,,,,,,,,,,,Abu-Musab al-Zarqawi's group claimed responsibility for the attack which it said was a suicide operation against those whom it called cowardly mercenaries.,"""Six Policemen Killed, Four Wounded in Tikrit Car Bomb; Police Chief Comments,” Al-Jazirah Satellite Channel Television, January 11, 2005.","""Al-Zarqawi Group Claims Attck on Tikrit Police Headquarters,” Al-Arabiyah Television, January 11, 2005.","“Eight Killed in Attack on Bus in Al-Yusufiyah,” Al-Jazirah Satellite Channel Television, January 11, 2005.",CETIS,0,0,0,0,,1/11/05,1/11/05,1/11/05,1471
2.00501E+11,2005,1,18,,1,,95,Iraq,10,Middle East & North Africa,Unknown,Unknown,,,5,0,,"01/18/2005: Four members The Islamic Jihad Brigades claimed via video that they had kidnapped a Lebanese man, Gebrayel Adib Azar, whom they had accused of working with the US forces in Iraq. The group’s video statement demanded that the US company, Berjani Group, leave Iraq or they would harm Azar. The outcome of the kidnapping was unknown.",1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,14,Private Citizens & Property,71,Race/Ethnicity Identified,Lebanese civilian,"Gebrayel Adib Azar, a Berjani Group employee working in Iraq",110,Lebanon,1,Business,,,Berjani Group,"Gebrayel Adib Azar, a Berjani Group employee working in Iraq",,,,,,,,,,,Islamic Jihad Brigades,,,,,,Video demanded that the U.S. company Azar worked for leave Iraq,0,,,,0,1,6,Video,,,,,,,-9,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,1,1,0,,16,,Unknown,0,,,,,The perpetrators wanted the Berjani Group to cease all business in Iraq in exchange for Gebrayel Adib Azar's safety.,2,Hostage(s) released by perpetrators,1,"The hostage was released on February 3, 2005. The four men holding Gebrayel Adib Azar hostage in the video were masked and armed. A total of around 30 Lebanese working for private companies, many of them subcontracted by the US military, had been nabbed by insurgents and gangs in the months prior to this kidnapping incident.","""Lebanese Kidnapped by Islamic Militant Group,” Agence France Presse, January 18, 2005.",,,CETIS,0,1,1,1,,1/18/05,1/18/05,1/18/05,1478
2.00501E+11,2005,1,20,,0,,95,Iraq,10,Middle East & North Africa,Basra,Basra,30.5,47.816667,1,0,,01/20/2005: Three members of the Al-Qa`ida Organization of Holy War in Iraq bombed the British controlled Shaibah logistics camp in Basra. The suicide bombers killed wounded nine British soldiers along with several Iraqi security personnel. Abu Musab al-Zarqawi claimed responsibility for the attack via an internet video.,1,1,1,1,1,Insurgency/Guerilla Action,0,1,1,3,Bombing/Explosion,,,,,4,Military,27,Military Barracks/Base/Headquarters/Checkpost,Multi-National Force – Iraq (MNF-I),The Shaibah logistics camp in Basra,216,Great Britain,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Iraqi Armed Forces,Security personnel at the Shaibah logistics camp in Basra,95,Iraq,,,,,,,,,Al-Qa`ida in Iraq,,,,,,Retaliation for the imprisonment of comrades by coalition forces in Iraq,0,,,3,0,1,7,"Posted to website, blog, etc.",,,,,,,-9,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,,3,0,3,,0,0,-9,4,Unknown,-99,,0,,,,,,,,,,,,,,,,Abu Musab al-Zarqawi was the leader of the Al-Qa`ida Organization of Holy War in Iraq at the time of the attack.,"Chris Hughes, “Brit Troops’ Torture Trial; Retaliation; Nine British Soldiers Hurt in Revenge Bombing at Camp,” The Mirror, January 21, 2005..",,,CETIS,0,1,1,1,,1/20/05,1/20/05,1/20/05,1480
2.00501E+11,2005,1,21,,0,,95,Iraq,10,Middle East & North Africa,Unknown,Usifia,,,5,0,,"01/21/2005: A suicide car bomber blew himself up at a Shi’i wedding ceremony in Usifia City, Iraq. 11 people were killed and 23 others were injured in the explosion. Although no group claimed responsibility for the bombing, local people suspected that Abu Musab Al-Zarqawi’s group may have been responsible for the attack.",1,1,1,0,,,0,1,1,3,Bombing/Explosion,,,,,14,Private Citizens & Property,78,"Procession/Gathering (funeral, wedding, birthday, religious)",Civilan(s),Civilians attending a Shi`i wedding ceremony in Usifia City,95,Iraq,,,,,,,,,,,,,,,,,Al-Qa`ida in Iraq,,,,,,Unknown,1,,,1,0,0,,,,,,,,,,6,Explosives/Bombs/Dynamite,15,Vehicle,6,Explosives/Bombs/Dynamite,13,Suicide (carried bodily by human being),,,,,,,,,,12,0,1,23,0,0,1,4,Unknown,-99,At least one vehicle was destroyed in the attack.,0,,,,,,,,,,,,,,,,,"""Four Dead Sixteen Wounded in Blast During Wedding in Iraq,” TASS, January 21, 2005","""Car Bombings at Shi`i Mosque, Wedding Party Kill Twenty-Five In Iraq,” Deutsche Presse-Agenture, January 21, 2005.","""Suicide Ambulance Rips Through Wedding South of Baghdad,” Agence France Presse, January 21, 2005.",CETIS,0,0,0,0,,1/21/05,1/21/05,1/21/05,1481
2.00501E+11,2005,1,25,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.3,44.4,1,0,,"01/25/2005: Ansar al-Sunna members claimed responsibility for killing Judge Qais Hashim Shameri and his son as they were leaving their home in Baghdad, Iraq.",1,1,1,0,,,0,1,0,1,Assassination,,,,,2,Government (General),14,Judge/Attorney/Court,Iraqi Judicial System,Judge Qais Hashim Shameri,95,Iraq,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians,Judge Qais Hashim Shameri's son,95,Iraq,,,,,,,,,Ansar al-Sunna,,,,,,Unknown,0,,,,0,1,10,Unknown,,,,,,,-9,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,2,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,Al-Arabiyah Television reported Ansar al-Sunna's claim of responsibility.,"""Iraqi Judge Assassinated; Minister Admits Knowing Abuse Claims,” Deutsche Presse-Agentur, January 25, 2005.",,,CETIS,0,0,0,0,,1/25/05,1/25/05,1/25/05,1485
2.00502E+11,2005,2,2,,0,,95,Iraq,10,Middle East & North Africa,At Tamim,Kirkuk,35.46883,44.39098,1,1,South of the city of Kirkuk.,"02/02/2005: Members of Takfir wa Hijra claimed responsibility for shooting and killing 12 unarmed Iraqi Army recruits south of Kirkuk, Iraq. The perpetrators stopped a bus the soldiers were riding in and ordered the victims to step outside of the vehicle. They killed the soldiers for collaborating with US forces inside Iraq.",1,1,1,1,1,Insurgency/Guerilla Action,0,1,0,4,Hijacking,,,,,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Iraqi Armed Forces,Unarmed recruits,95,Iraq,,,,,,,,,,,,,,,,,Takfir wal-Hijra (Excommunication and Exodus),,,,,,For the soldiers decision to collaborate with US forces inside Iraq,0,,,,,0,10,Unknown,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,,12,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,"Twelve recruits were executed, while two were released to tell what happened to the other victims. Takfir wa Hijra is an Islamic fundamentalist group that is known to operate in Europe.","Matthew Fisher, ""Conservative Shi`is Jump into Early Lead; Dozens Killed as Insurgents in Iraq Launch Fresh Offensive,"" Ottawa Citizen, February 4, 2005.","""Iraqi Security Forces Face Daily Slaughter, Agence France Presse, February 7, 2005.",,CETIS,0,1,0,1,,2/2/05,2/2/05,2/2/05,1493
2.00502E+11,2005,2,4,,1,3/4/05,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.3,44.4,1,0,,"02/04/2005: Unidentified gunmen kidnapped Italian journalist, Guiliana Sgrena, a reporter for Il Manifesto Daily near Baghdad University in Baghdad, Iraq when a mini-bus blocked her vehicle. The perpetrators abducted Sgrena choosing to release her interpreter and driver. Sgrena was released on March 4, 2005 after having been in captivity for a month.",1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,10,Journalists & Media,53,Newspaper Journalist/Staff/Facility,Italian journalist,Guiliana Sgrena,98,Italy,,,,,,,,,,,,,,,,,Al-Qa`ida in Iraq,,,,,,The kidnappers were trying to force Italy to withdraw its troops from Iraq.,1,,,,,0,7,"Posted to website, blog, etc.",,,,,,,1,5,Firearms,3,Handgun,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,,1,3,0,,28,Iraq,Iraq,1,,,,,"On the website, the groups each demanded that Italy withdraw their troops.",2,Hostage(s) released by perpetrators,3,The two groups that claimed responsibility were the Islamic Jihad Organization and Al-Qa`ida in Iraq.,"""Italian Journalist Kidnapped in Baghdad as Deadly Violence Picks Up,"" Agency France Presse, February 4, 2005.","“Italy scrambles to free woman journalist kidnapped in Iraq.” Agence France Presse, February 4, 2005.",,CETIS,0,1,1,1,,2/4/05,2/4/05,2/4/05,1495
2.00502E+11,2005,2,7,,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.34,43.13,1,0,,"02/07/2005: A suicide bomber targeted a group of Iraqi policemen standing outside the Jumhouri Teaching Hospital in Mosul, killing 12 officers guarding the facility. Seven other people were wounded in the bombing as well. Abu Musab al-Zarqawi claimed responsibility for the attack on behalf of Al-Qa`ida in Iraq in a statement carried on an Islamic website.",1,1,1,0,,,0,1,1,3,Bombing/Explosion,,,,,1,Business,6,Medical/Pharmaceutical,Jumhouri Teaching Hospital,Hospital,95,Iraq,,,,,,,,,,,,,,,,,Al-Qa`ida in Iraq,,,,,,The bomber wanted to killing as many policemen as possible.,0,,,1,0,1,7,"Posted to website, blog, etc.",,,,,,,-9,6,Explosives/Bombs/Dynamite,13,Suicide (carried bodily by human being),,,,,,,,,,,,,,12,0,1,7,0,0,1,3,Minor (likely < $1 million),-99,,0,,,,,,,,,,,,,,,,,"“Suicide bomber kills 12 in Mosul hospital compound,” The Associated Press, February 7, 2005.","“Car bomb kills eight north of Baghdad,” Xinhua General News, February 7, 2005.","“26 killed in 2 suicide bombings in Iraq: report,” Japan Economic Newswire, February 7, 2005.",CETIS,0,0,0,0,,2/7/05,2/7/05,2/7/05,1498
2.00502E+11,2005,2,8,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.3,44.4,1,0,,"02/08/2005: A suicide bomber belonging to al-Qa`ida in Iraq targeted a group of recruits standing in line waiting to enlist in the Iraqi Army in Baghdad, Iraq. The explosion killed 21 people and wounded 27 others.",1,1,1,1,1,Insurgency/Guerilla Action,0,1,1,3,Bombing/Explosion,,,,,4,Military,28,Military Recruiting Station/Academy,Iraqi Armed Forces,Iraqi security force recruits,95,Iraq,,,,,,,,,,,,,,,,,Al-Qa`ida in Iraq,,,,,,To dissuade people from joining the Iraqi security forces,0,,,1,0,-9,,,,,,,,,-9,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,,21,0,1,27,0,0,-9,,,,,0,,,,,,,,,,,,,,,,,"""More Than 30 Killed in Iraq Suicide Bombings, Attacks,"" Agence France Presse, February 9, 2005.","James Glanz, “Returns show Kurds with significant gains; Amid vote tally, 2 suicide attacks kill  29,” International Herald Tribune, February 8, 2005.","Jason Keyser, “Suicide bomber kills 21 Iraqis at army recruiting center in Baghdad,” The Associated Press, February 8, 2005.",CETIS,0,0,0,0,,2/8/05,2/8/05,2/8/05,1499
2.00502E+11,2005,2,9,,0,,95,Iraq,10,Middle East & North Africa,Basra,Basra,30.5,47.816667,1,0,,"02/09/2005: An Iraqi journalist for the American-based al-Hurra Network, Abdul-Hussein-Khazal, his son, and his driver were gunned down in Basra, Iraq. The Islamic group Iman Hassan-al-Basri claimed responsibility for the attack.",1,1,1,0,,,0,1,0,1,Assassination,,,,,10,Journalists & Media,53,Newspaper Journalist/Staff/Facility,Unknown,Abdul Hussein Khazal,95,Iraq,14,Private Citizens & Property,,,,,95,Iraq,,,,,,,,,Brigades of Iman Hassan-al-Basri,,,,,,The gunmen claimed that Khazal was a member of the al-Badr Brigades.,1,,,,,1,7,"Posted to website, blog, etc.",,,,,,,-9,5,Firearms,6,Other Gun Type,,,,,,,,,,,,,,3,0,0,0,0,0,-9,,,,,0,,,,,,,,,,,,,,,,,"“Iraqi journalist and son gunned down in new insurgent strikes,” Agence France Presse, February 9, 2005.","“Iraqi reporter and son killed,” The Irish Times, February 10, 2005.","Rory McCarthy, ""Iraqi Journalist and Son, 3, shot dead in Basra,"" The Guardian, February 10, 2005",CETIS,0,0,0,0,,2/9/05,2/9/05,2/9/05,1500
2.00502E+11,2005,2,12,,0,,95,Iraq,10,Middle East & North Africa,Babil,Musayib,32.778611,44.29,1,0,,"02/12/2005: An unidentified suicide car bomber targeted a hospital and local government buildings in Musayyib, Iraq killing 18 people and wounding 25 others. Three policemen were killed and another three were injured in the bombing. The vehicle blew up outside of the blast walls of the complex, minimizing damage to the buildings.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,2,Government (General),21,Government Building/Facility/Office,Unknown,Unknown,95,Iraq,,,,,,,,,,,,,,,,,Al-Qa`ida in Iraq,,,,,,The insurgents were inciting sectarian strife in Iraq,1,,,,,0,,,,,,,,,,6,Explosives/Bombs/Dynamite,15,Vehicle,,,,,,,,,,,,,,18,0,,21,0,,1,4,Unknown,-99,,0,,,,,,,,,,,,,,,,,"""Seventeen Killed in Latest Iraq Car Bomb Attack,"" Agence France Presse, February 12, 2005.","Luke Baker, ""Suicide Bomb Kills 18 as Shia Targeted, ""The Independent, February 13, 2005.","Rupert Hamer, ""Car Bomb Kills 18 at Hospital,"" Sunday Mirror, February 13, 2005.",CETIS,0,0,0,0,,2/12/05,2/12/05,2/12/05,1503
2.00502E+11,2005,2,19,,0,,95,Iraq,10,Middle East & North Africa,Diyala,Baqubah,33.75,44.633333,1,0,,"02/19/2005: An unidentified suicide car bomber targeted the Iraqi Army building in Baquba, Iraq killing four people including three civilians. Al-Qa`ida in Iraq claimed responsibility for the bombing via an internet post.",1,1,1,0,,,0,1,1,3,Bombing/Explosion,,,,,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Iraqi Armed Forces,Iraqi general,95,Iraq,,,,,,,,,,,,,,,,,Al-Qa`ida in Iraq,,,,,,Attacks on the Shi`i holy day of Ashura,0,,,1,0,1,7,"Posted to website, blog, etc.",,,,,,,-9,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,,3,0,1,,0,0,1,4,Unknown,-99,,0,,,,,,,,,,,,,,,,,"""At Least 40 Killed, Scores Were Injured as Shi`is Mark Ashura,"" Agence France Presse, February 20, 2005","Dexter Filkins, “On Bus, Bicycle and Foot, Suicide Bombers Aim at a Shi`i Holy Day,” The New York Times, February 20, 2005.",,CETIS,0,0,0,0,,2/19/05,2/19/05,2/19/05,1510
2.00503E+11,2005,3,2,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.251563,44.391939,1,0,,"03/02/2005: Two explosions rocked Baghdad, Iraq. The second targeted a bridge connecting the center of Baghdad with A-Dawrah neighborhood and other areas across the Tigris River. The suicide bomber drove a vehicle into an Iraqi Military checkpoint killing at least seven soldiers and recruits. No group claimed responsibility for the attack.",1,1,1,1,1,Insurgency/Guerilla Action,1,1,1,3,Bombing/Explosion,,,,,4,Military,28,Military Recruiting Station/Academy,Iraqi Army,Iraqi Army Recruits,95,Iraq,,,,,,,,,,,,,,,,,Al-Qa`ida in Iraq,,,,,,"The attack was directed at an Iraqi Army checkpoint. Similar to the incident earlier in the day, recruits were killed.",0,,,1,0,1,7,"Posted to website, blog, etc.",,,,,,,-9,6,Explosives/Bombs/Dynamite,15,Vehicle,,,,,,,,,,,,,"One bomb was concealed inside a car that drove directly into the military checkpoint. The bomb exploded on impact. One of two related incidents, (cf. 200503020003)",7,0,1,2,0,1,1,3,Minor (likely < $1 million),-99,The Iraqi Army checkpoint was damaged in the explosions,0,,,,,,,,,,,,,,,,The attacked occurred at a checkpoint which has been targeted several times in the past. Its strategic location makes it a prime target for these type of attacks.,"John Diamond and Sabah al-Anbaki, ""Recruits, Insurgents in Face Off,"" USA Today, March 3, 2005.","Robert F. Worth and Edward Wong, ""2 Suicide Bombs Attack Kill 13 Iraqi Soldiers,"" The New York Times, March 3, 2005.","Car Bombs Kill 10 as Judge Shot Dead, The Advertiser, March 3, 2005.",CETIS,0,0,0,0,2.00503E+11,3/2/05,3/2/05,3/2/05,1521
2.00503E+11,2005,3,3,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.333448,44.429096,1,0,,"03/03/2005: Four members of Abu Musab al-Zarqawi’s al-Tawhid wa al-Jihad group attempted to assassinate Iraqi Interior Minister, Falah al-Naqib, when they detonated two car bombs just outside the Iraqi Interior Ministry building in Baghdad. Although the four suicide bombers failed to injure al-Naqib, they killed five policemen and injured seven other officials. Zarqawi claimed responsibility for the bombings via an Islamic website.",1,1,1,0,,,0,0,1,1,Assassination,,,,,2,Government (General),21,Government Building/Facility/Office,Iraqi Interior Ministry,Interior Minister Falah al-Naqib and the Interior Ministry building in Baghdad,95,Iraq,,,,,,,,,,,,,,,,,Al-Qa`ida in Iraq,,,,,,Zarqawi indicated that the purpose of the attack was to kill Iraqi Interior Minister Falah al-Naqib.,0,,,4,0,1,7,"Posted to website, blog, etc.",,,,,,,-9,6,Explosives/Bombs/Dynamite,15,Vehicle,,,,,,,,,,,,,One car bomb was hidden inside a KIA automobile and another was concealed inside a Jeep Cherokee.,9,0,4,7,0,0,-9,4,Unknown,-99,At least two cars were destroyed in the attacks.,0,,,,,,,,,,,,,,,,"Three men were inside the first vehicle, a KIA, that exploded in front of the Interior Ministry building.","“5 police killed in Baghdad by car bombs,” The Irish Times, March 4, 2005.","Robert F. Worth, “5 Policemen Are Killed In 2 Bombings In Baghdad,” The New York Times, March 4, 2005.","John Ward Anderson, “Attacks Kill 5 Iraqi Police Officers; 3 U.S. Troops Also Die in Incidents in Baghdad and Babil,” The Washington Post, March 4, 2005.",CETIS,0,0,0,0,,3/3/05,3/3/05,3/3/05,1522
