eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related,strdate,datetime,date,idate
200207170008,2002,7,17,,0,,45,Colombia,3,South America,Tolima,Dolores,3.538611,-74.896111,1.0,0,"Dolores, 150 kilometers southwest of Bogota","7/17/2002: Members of Revolutionary Armed Forces of Colombia (FARC) attacked the town of Dolores, Tolima Department, Colombia.  The rebels fought with the police for hours; at least four rebels and four civilians were killed in the violent exchange and at least three children were injured.  In addition, numerous buildings were destroyed, including private homes, city hall, businesses, and the civic center.",1,1,1,0,,,0,1,0,2,Armed Assault,7.0,Facility/Infrastructure Attack,,,14,Private Citizens & Property,76.0,House/Apartment/Residence,Civilians,Civilians and private homes in Dolores,45.0,Colombia,2.0,Government (General),21.0,Government Building/Facility/Office,Municipal government,Government buildings in Dolores,45.0,Colombia,1.0,Business,,,Businesses,Small and large business buildings in Dolores,45.0,Colombia,Revolutionary Armed Forces of Colombia (FARC),,,,,,Unknown,0.0,,,-99.0,-99.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,8.0,Incendiary,20.0,Gasoline or Alcohol,6.0,Explosives/Bombs/Dynamite,7.0,Grenade,,,,,"Gas cylinder bombs, grenades, and firearms",8.0,0.0,4.0,,0.0,,1,4.0,Unknown,,Numerous buildings were destroyed,0.0,,,,,,,,,,,,,,,,"One source states that four rebels and four civilians were killed, while three children were injured; however, another source states that eight civilians and two policemen were injured and does not mention any fatalities.","""Rebel attack on Colombian town kills four civilians, four rebels,"" Associated Press, July 18, 2002.","""Caracol News,"" Caracol Television, July 18, 2002.","""Dolores Destroyed in Recent Attack,"" Bogota Caracol News, July 19, 2002.",UMD Schmid 2012,0,0,0,0,,7-17-2002,2002-07-17,2002-07-17,562
200207180002,2002,7,18,,0,,45,Colombia,3,South America,Bolivar,Cartagena,10.413711,-75.533549,1.0,0,,"07/18/2002: Three people were killed and sixteen injured by an explosion in Cartagena, Colombia. No group claimed responsibility.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Civilians,Civilians,45.0,Colombia,,,,,,,,,,,,,,,,,Revolutionary Armed Forces of Colombia (FARC),,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,17.0,Other Explosive Type,,,,,,,,,,,,,"An explosive device consisting of 30kg of ammonal, was used in the attack",3.0,0.0,0.0,16.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,"One house was completely destroyed, and others were moderately damaged.",0.0,,,,,,,,,,,,,,,,,"""Colombia: Explosion Kills 3, Injures 16 in Cartagena,"" Caracol Television, July 18, 2002.","""Highlights: Colombian Guerilla/Paramilitary Activities 18 Jul 02,"" Colombia Guerilla/Paramilitary Highlights, July 18, 2002.",,CETIS,0,0,0,0,,7-18-2002,2002-07-18,2002-07-18,563
200207200002,2002,7,20,,0,,45,Colombia,3,South America,Antioquia,Guadalupe,6.81429,-75.2406,1.0,0,530 kilometers from Bogota,"7/20/2002: A horse laden with explosives detonated in Guadalupe, Antioquia Department, Colombia.  Suspected members of Revolutionary Armed Forces of Colombia (FARC) sent a horse loaded with dynamite towards the police station; it detonated prematurely and destroyed a private home, as well as damaging several businesses and the police station.  At least eight people were injured in the explosion; however, there were no reports of fatalities.  Specific motive is unknown.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,3,Police,22.0,"Police Building (headquarters, station, school)",Colombian police,The police station and local police officers in Guadalupe,45.0,Colombia,14.0,Private Citizens & Property,76.0,House/Apartment/Residence,Civilians and civilian property,Civilians and civilian homes in the vicinity of the police station,45.0,Colombia,1.0,Business,,,Local businesses,Local businesses in the vicinity of the police station,45.0,Colombia,Revolutionary Armed Forces of Colombia (FARC),,,,,,Unknown,1.0,,,-99.0,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,28.0,Dynamite/TNT,,,,,,,,,,,,,25-30 kilograms of dynamite,0.0,0.0,0.0,8.0,0.0,0.0,1,4.0,Unknown,,Private and public buildings were destroyed and damaged in the explosion,0.0,,,,,,,,,,,,,,,,Only one source mentions injured victims.,"""""Horse-bomb"" wounds eight in Colombia,"" EFE News Service, July 20, 2002.","""Horse bomb injures 8 in Colombia,"" The New Zealand Herald, July 21, 2002.","""Horse-Bomb Heavily Damages Police Station in Guadalupe,"" Bogota Caracol Radio, July 20, 2002.",UMD Schmid 2012,0,0,0,0,,7-20-2002,2002-07-20,2002-07-20,565
200207240002,2002,7,24,,0,,45,Colombia,3,South America,Cundinamarca,San Juan de Rioseco,4.845447,-74.622546,1.0,0,Near the bull ring,"7/24/2002: A bomb hidden in a car exploded near the bull ring in San Juan de Rioseco, Cundinamarca Department, Colombia.  The vehicle had been parked at the bull ring since dawn; when police went to investigate it, it exploded, killing three police officers and injuring at least six others, including both police and civilians.  No group claimed responsibility for the incident but authorities suspect that Revolutionary Armed Forces of Colombia (FARC) was involved.  Specific motive is unknown.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,3,Police,25.0,Police Security Forces/Officers,Colombian police,Police who were investigating the suspicious car at the bull ring,45.0,Colombia,14.0,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Civilians,Civilians in the vicinity of the bull ring,45.0,Colombia,,,,,,,,,Revolutionary Armed Forces of Colombia (FARC),,,,,,Unknown,1.0,,,-99.0,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,12.0,Remote Trigger,,,,,,,,,,,,,An explosive device hidden in a car and possibly detonated with a remote control,3.0,0.0,0.0,6.0,0.0,0.0,-9,,,,,0.0,,,,,,,,,,,,,,,,Sources provide different reports on the number of dead and injured.,"""Third police officer dies after Colombia car bomb,"" Agence France Presse, July 25, 2002.","Neil Pyper, ""Three Police Officers Killed in Car Bomb Near Capital,"" Worlds Market Research Centre, July 25, 2002.","""Two police officers die, five injured by car bomb,"" Associated Press, July 24, 2002.",UMD Schmid 2012,0,0,0,0,,7-24-2002,2002-07-24,2002-07-24,569
200207280002,2002,7,0,"July 27-30, 2002",0,,45,Colombia,3,South America,Caqueta,San Vicente del Caguan,2.113188,-74.76920600000003,1.0,0,The police station in San Vicente del Caguan,"7/27/2002: A bomb hidden in a car parked next to the police station exploded in San Vicente del Caguan, Caqueta Department, Colombia.  Four people were injured in the explosion, including one police officer.  In addition, 50 homes and 14 vehicles were damaged.  No group claimed responsibility, but authorities suspect the involvement of Revolutionary Armed Forces of Colombia (FARC).  Specific motive is unknown.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,3,Police,22.0,"Police Building (headquarters, station, school)",Colombian police station,The police station and local police officers in San Vicente del Caguan,45.0,Colombia,14.0,Private Citizens & Property,76.0,House/Apartment/Residence,Civilians and civilian property,Civilians and civilian property near the police station in San Vicente del Caguan,45.0,Colombia,,,,,,,,,Revolutionary Armed Forces of Colombia (FARC),,,,,,Unknown,1.0,,,-99.0,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,,,,,,,,,,,,,An explosive device hidden in a car parked outside of the police station,0.0,0.0,0.0,4.0,0.0,0.0,1,4.0,Unknown,,50 homes and 14 cars were damaged,0.0,,,,,,,,,,,,,,,,,"""Car Bomb Explodes in San Vicente,"" Caracol News, July 30, 2002.",,,UMD Schmid 2012,0,0,0,0,,7-0-2002,2002-07-01,2002-07-01,546
200208000002,2002,8,25,,0,,45,Colombia,3,South America,Casanare,Paz de Ariporo,5.88054,-71.89239,1.0,0,Approximately 400 kilometers northeast of Bogota,"8/25/2002: Members of Revolutionary Armed Forces of Colombia (FARC) opened fire on a group of people talking outside of a café in Paz de Ariporo, Casanare Department, Colombia.  The assailants fired from a truck stolen a few hours previously.  Two children were killed and two adults were injured.  Specific motive behind the incident is unknown.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Civilians,Civilians chatting outside of a café in Paz de Ariporo,45.0,Colombia,,,,,,,,,,,,,,,,,Revolutionary Armed Forces of Colombia (FARC),,,,,,"Specific motive is unknown; however, FARC had escalated attacks when negotiations with the government broke off.",0.0,,,-99.0,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,2.0,0.0,0.0,2.0,0.0,0.0,-9,,,,,0.0,,,,,,,,,,,,,,,,,"""Two Colombian children die when FARC attacks a small town,"" EFE News Service, August 25, 2002.",,,UMD Schmid 2012,0,0,0,0,,8-25-2002,2002-08-25,2002-08-25,601
200208020001,2002,8,2,,0,,45,Colombia,3,South America,Cundinamarca,Fusagasuga,4.343864,-74.36195500000002,1.0,0,,"08/02/2002: An explosion of a gas tank bomb in Fusagasuga, Colombia, at the National Police Academy wounded five people: two police officers and three civilians. The scattered violence was a message addressed to future President Alvaro Uribe prior to his upcoming presidential inauguration ceremony. The Fuerzas Armadas Revolucionarias de Colombia (FARC)were responsible for the attack.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,3,Police,22.0,"Police Building (headquarters, station, school)",Colombian Police Force,National Police Adademy in Fusagasuga,45.0,Colombia,14.0,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Civilians,Civilians in Fusagasuga,45.0,Colombia,,,,,,,,,Revolutionary Armed Forces of Colombia (FARC),,,,,,The attack was an attempt to intimidate police before President Uribe was sworn into office.,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,17.0,Other Explosive Type,5.0,Firearms,5.0,Unknown Gun Type,,,,,,,,,The explosive used was gas tank bomb,1.0,0.0,0.0,17.0,0.0,0.0,-9,4.0,Unknown,,,0.0,,,,,,,,,,,,,,,,,"“Colombia: Bomb at National Police Academy Wounds Five,” El Espectador, August 3, 2002.","“Scattered violence in Colombia ahead of Uribe's swearing in,” AFP, August 3, 2002.",,CETIS,0,0,0,0,,8-2-2002,2002-08-02,2002-08-02,578
200208030002,2002,8,3,,0,,45,Colombia,3,South America,Bogota,Bogota,4.597909,-74.076086,1.0,0,,"08/03/2002: A minor car bomb explosion in Northern Bogota injured a woman who was passing by. There was another bomb, more powerful in that car, but that did not explode. The event took place four days before the inauguration of President-elect Alvaro Uribe, near a police station and in the area of several important financial institutions and universities. The investigations seem to indicate that it was carried out by the Fuerzas Armadas Revolucionarias de Colombia (FARC) (FARC).",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,79.0,"Public Area (garden, parking lot, garage, beach, public building, camp)",Civilians,Civilians in Bogota,45.0,Colombia,,,,,,,,,,,,,,,,,Revolutionary Armed Forces of Colombia (FARC),,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,15.0,Vehicle,,,,,,,,,,,,,"Two explosive devices, one consisting of one and a half kilograms of Ammonium Nitrate Fuel Oil and a second device consisting of 20kg of Ammonium Nitrate Fuel Oil, placed in a gray Mazda vehicle, were used in the attack",0.0,0.0,0.0,1.0,0.0,0.0,-9,4.0,Unknown,,,0.0,,,,,,,,,,,,,,,,,"“Colombia: Car Bomb Injures One Person in Northern Bogota,” El Tiempo, August 3, 2002.",,,CETIS,0,0,0,0,,8-3-2002,2002-08-03,2002-08-03,579
200208040006,2002,8,4,,0,,45,Colombia,3,South America,Bogota,Bogota,4.597909,-74.076086,1.0,0,,"08/04/2002: Two bombs exploded outside the Mayor’s offices in Bogota, Colombia, killing a suspected terrorist and causing considerable property damage. Authorities said that the attack must have been perpetrated by the Fuerzas Armadas Revolucionarias de Colombia (FARC) (FARC), who wanted to sabotage Alvaro Uribe’s upcoming presidential inauguration ceremony.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,2,Government (General),18.0,"Government Personnel (excluding police, military)",Colombian Mayor,Mayor of Usaquen and Puente Aranda,45.0,Colombia,,,,,,,,,,,,,,,,,Revolutionary Armed Forces of Colombia (FARC),,,,,,The explosion was an attempt to step up attacks prior to the Colombian presidential inauguration ceremony.,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,1,4.0,Unknown,,,0.0,,,,,,,,,,,,,,,,,"“Bombs Explode Outside Offices of Usaquen, Puente Aranda Mayors,” Radio Cadena Nacional, August 5, 2002.",,,CETIS,0,0,0,0,,8-4-2002,2002-08-04,2002-08-04,580
200208040007,2002,8,4,,0,,45,Colombia,3,South America,Antioquia,Medellin,6.270526,-75.57217299999998,1.0,0,,"08/04/2002: A bomb exploded next to the Metro rail system in North of Medellin, disrupting service in this area, but injuring no one.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,19,Transportation,102.0,Subway,Colombian Metro rail service,Power utility structure of  the Medellin Metro Rail system,45.0,Colombia,,,,,,,,,,,,,,,,,Revolutionary Armed Forces of Colombia (FARC),,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,,A power utility structure was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"“Bomb Blast Halts Metro Rail Service in Northern Part of Medellin,” Caracol Colombia Radio, August 5, 2002.",,,CETIS,0,0,0,0,,8-4-2002,2002-08-04,2002-08-04,580
200208040008,2002,8,4,,0,,45,Colombia,3,South America,Arauca,Saravena,6.952839999999999,-71.87514,1.0,1,,08/04/2002: Ten civilians and 6 soldiers were wounded in a bomb attack on the Saravena Airport where seven bombs were enclosed in gas tanks. The Fuerzas Armadas Revolucionarias de Colombia (FARC)were targeting a military base situated next to Colonizadores Airport in Saravena. The damages affected 90% of the building.,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,6,Airports & Aircraft,44.0,Airport,Saravena Airport,Saravena Airport,45.0,Colombia,4.0,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,Colombian military base,Military base situated next to the airport.,45.0,Colombia,,,,,,,,,Revolutionary Armed Forces of Colombia (FARC),,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,,,,,,,,,,,,,Bombs enclosed in gas tanks were used.,0.0,0.0,0.0,16.0,0.0,0.0,1,4.0,Unknown,,,0.0,,,,,,,,,,,,,,,,,"“FARC Front Attacks Saravena Airport; 10 Civilians, 6 Soldiers wounded,” El Tiempo, August 5, 2002.","“Bombs explode at Colombian airport, injuring 11, Xinhua General News Service, August 6, 2002.",,CETIS,0,0,0,0,,8-4-2002,2002-08-04,2002-08-04,580
200208060001,2002,8,6,,0,,45,Colombia,3,South America,Boyaca,Zetaquira district,5.28223,-73.16934,3.0,0,The incident occurred in the Cuanata area,"08/06/2002: The Fuerzas Armadas Revolucionarias de Colombia (FARC)blew up the Ocensa pipeline which transports crude oil towards the sea port of Covenas at two points, about 216 kilometers to the northeast of Bogota. The attack caused oil spillage and environmental damage to the area.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,21,Utilities,108.0,Oil,Ocensa Oil Pipeline,Ocensa pipelines in Cuanata,45.0,Colombia,21.0,Utilities,108.0,Oil,Cano Limon Covenas Oil Pipeline,Cano Limon Covenas oil pipeline in Cuanata,45.0,Colombia,,,,,,,,,Revolutionary Armed Forces of Colombia (FARC),,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,28.0,Dynamite/TNT,,,,,,,,,,,,,Dynamite was used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,,,0.0,,,,,,,,,,,,,,,,"According to army sources, the explosives were places at kilometers 67 and 87 of the pipeline.","“Colombia's FARC blow up two oil pipelines,” Madrid EFE, August 6, 2002.","“Colombian Minister optimistic on E&P,” Platt's Oilgram News, August 15, 2002.",,CETIS,0,0,0,0,,8-6-2002,2002-08-06,2002-08-06,582
200208070003,2002,8,7,,0,,45,Colombia,3,South America,Bogota,Bogota,4.597909,-74.076086,1.0,0,,"08/07/2002: Bomb explosions occurred near Colombia’s presidential palace and parliament building as President Alvaro Uribe was sworn in. 14 people, among which 4 police officers, were killed and 69 others wounded. The attack was attributed to the Fuerzas Armadas Revolucionarias de Colombia (FARC) (FARC).",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,2,Government (General),21.0,Government Building/Facility/Office,Colombian Presidential Palace,Colombian government and Parliament officials,45.0,Colombia,,,,,,,,,,,,,,,,,Revolutionary Armed Forces of Colombia (FARC),,,,,,The attack was designed to disrupt President Uribe's inauguration.,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,17.0,Other Explosive Type,,,,,,,,,,,,,"Four crude explosive devices, one of which was made from a gas cylinder and launched from a makeshift pad and three of which consisted of homemade mortars, were used in the attack",14.0,0.0,0.0,69.0,0.0,0.0,1,4.0,Unknown,,,0.0,,,,,,,,,,,,,,,,,"“At least 13 killed in bomb explosion as Uribe sworn in,” Agence France Presse, August 8, 2002.","“Bogota rocked by explosions; At least 14 killed, 69 hurt as hard-line president sworn in,” The San luis Obispo Tribune, August 8, 2002.","“Huge explosions rock Bogota: Leftist guerrillas blamed for attack that occurred as president sworn in; at least 14 killed, 69 injured,” Ottawa Citizen, August 8, 2002.",CETIS,0,0,0,0,,8-7-2002,2002-08-07,2002-08-07,583
200208200001,2002,8,20,,1,2002-11-25,45,Colombia,3,South America,Choco,Bahia Solano district,6.22592,-77.40383,3.0,0,This incident occurred at Utria National Park near Bahia Solano.,"08/20/2002: Twenty-seven vacationers were kidnapped from the Utria National Park near Bahia Solano, Colombia, by members of the Ejercito de Liberación Nacional (ELN). Most of the victims were employees or former workers for the Cali city administration. One person died during the kidnapping and seventeen of the hostages were released between September 8, 2002 and November 25, 2002. The status of the remaining hostages was not known.",1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,18,Tourists,97.0,Tourist,Civilians,Civilians at Utria National Park,45.0,Colombia,,,,,,,,,,,,,,,,,National Liberation Army of Colombia (ELN),,,,,,Unknown,1.0,,,20.0,0.0,1.0,10.0,Unknown,,,,,,,-9.0,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,1.0,0.0,0.0,,0.0,0.0,0,,,,,1.0,27.0,0.0,,97.0,,,,,,,,,6.0,Combination,17.0,The status of the remaining ten hostages was unclear. Reports did not indicate that ransom was paid for the release of the hostages. The one death appeared to have been and unintentional result of a combination of exhaustion and poor living conditions.,"""Rebels abduct 26 people in Colombian national park,"" Deutsche Presse-Agentur, August 22, 2002.","""Colombian ELN rebels free another five hostages,"" Xinhua News Agency, November 22, 2006.","Isabel Sanchez, ""Colombia's ELN frees 10 of 27 kidnapped tourists,"" Agence France Presse, September 9, 2002.",CETIS,0,0,0,0,,8-20-2002,2002-08-20,2002-08-20,596
200208210002,2002,8,19,,1,,45,Colombia,3,South America,Choco,La Fortuna,5.252803,-76.825965,4.0,0,"The Carribean town of La Fortuna, approximately 100 kilometers north of Bahia Solano","8/19/2002: Members of Revolutionary Armed Forces of Colombia (FARC) kidnapped twelve tourists, mostly teenagers, at La Fortuna, a Caribbean town in Santander Department, Colombia.  The assailants killed a soldier who tried to stop the kidnapping.  The rebels later released two of the captives.",1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,18,Tourists,97.0,Tourist,Civilians,Tourists in La Fortuna,45.0,Colombia,4.0,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Soldiers,Soldiers protecting civilians in La Fortuna,45.0,Colombia,,,,,,,,,Revolutionary Armed Forces of Colombia (FARC),,,,,,Unknown,0.0,,,-99.0,0.0,0.0,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,No specific mention of weapons was made,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,1.0,12.0,-9.0,-99.0,-99.0,,,-9.0,,,,,,6.0,Combination,-99.0,The outcome of the hostage taking for the majority of the hostages is unknown,"""26 vacationers kidnapped in northwestern Colombia,"" Agence France Presse, August 21, 2002.","""26 vacationers kidnapped in northern Colombia,"" Xinhua News Agency, August 22, 2002.","Neil Pyper, ""Colombia - Leftist Rebels Kidnap 26 Holidaymakers,"" Worlds Market Research Centre, August 22, 2002.",UMD Schmid 2012,0,0,0,0,,8-19-2002,2002-08-19,2002-08-19,595
200209010003,2002,1,8,,0,,45,Colombia,3,South America,Caqueta,Puerto Rico,1.90967,-75.15906,1.0,0,Adjacent to San Vicente del Caguan,"1/8/2002: Members of Revolutionary Armed Forces of Colombia (FARC) shot and killed John William Lozano, the mayor of Puerto Rico, Caqueta Department, Colombia.  Two men attacked Lozano as he was leaving the town hall of Puerto Rico, shooting him six times.  He was the first Colombian mayor to be killed in 2002.  Puerto Rico is located next to the rebel-controlled neutral zone.",1,1,1,0,,,0,1,0,1,Assassination,,,,,2,Government (General),18.0,"Government Personnel (excluding police, military)",Colombian mayor,"John William Lozano, mayor of Puerto Rico",45.0,Colombia,,,,,,,,,,,,,,,,,Revolutionary Armed Forces of Colombia (FARC),,,,,,Unknown,0.0,,,2.0,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,The victim's body was bullet-ridden,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Colombian gunmen kill mayor near rebel enclave,"" Reuter News, January 9, 2002.","""Mayor of town near Colombian neutral zone killed by FARC members,"" EFE News Service, January 9, 2002.",,UMD Schmid 2012,0,0,0,0,,1-8-2002,2002-01-08,2002-01-08,372
200209180003,2002,9,18,,1,,45,Colombia,3,South America,Meta,Vista Hermosa,3.123889,-73.751389,1.0,0,"Vistahermosa town, 105 miles southeast of Bogota","9/18/2002: Members of Revolutionary Armed Forces of Colombia (FARC) kidnapped 22 people from a pool-hall in Vistahermosa, Meta Department, Colombia.  The rebels killed 11 of the captives and released another seven of them.  They continued to hold four people captive; they accused these four of collaborating with right-wing paramilitaries.",1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),2.0,Armed Assault,,,14,Private Citizens & Property,,,Civilians,Civilians at a pool-hall in Vistahermosa,45.0,Colombia,,,,,,,,,,,,,,,,,Revolutionary Armed Forces of Colombia (FARC),,,,,,The assailants accused the hostages of collaborating with right-wing paramilitaries.  They stated that the captives would now work for the assailants.,0.0,,,-99.0,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,The victims were shot execution-style,11.0,0.0,0.0,,0.0,0.0,0,,,,,1.0,22.0,0.0,-99.0,-99.0,,,0.0,,,,,,6.0,Combination,7.0,"It is unclear whether the kidnapping happened on September 17th, or if it happened earlier and the killing of 11 hostages happened on the 17th.","""UPDATE-1 Colombia rebels kill 11 civilians- rights group,"" Reuters News, September 19, 2002.","""Colombian rebels massacre 11 kidnap victims,"" EFE News Service, September 20, 2002.",,UMD Schmid 2012,0,0,0,0,,9-18-2002,2002-09-18,2002-09-18,625
200210170003,2002,10,17,,0,,45,Colombia,3,South America,Antioquia,Medellin,6.270526,-75.57217299999998,1.0,0,,"10/17/2002: A bomb exploded outside of a near-empty office building in Medellin, Antioquia Department, Colombia.  40 kilograms of dynamite hidden in a taxi exploded, injuring two people and shattering windows in near-by buildings and shops.  The driver of the vehicle was shot when he tried to leave the scene of the incident.  Authorities believe that members of Revolutionary Armed Forces of Colombia (FARC) are responsible for the explosion.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,,,Colombian office building,A near-empty office building in Medellin,45.0,Colombia,14.0,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Civilians,Civilians in the vicinity of an office building in Medellin,45.0,Colombia,,,,,,,,,Revolutionary Armed Forces of Colombia (FARC),,,,,,"Specific motive is unknown; however, violence in Medellin had escalated in the previous 24 hours.",1.0,,,1.0,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,28.0,Dynamite/TNT,,,,,,,,,,,,,40 kilograms of dynamite,1.0,0.0,1.0,2.0,0.0,0.0,1,4.0,Unknown,,A taxi exploded and the windows of neighboring buildings and shops were shattered,0.0,,,,,,,,,,,,,,,,"One source states that no one was injured, while two sources state that that two people were injured.  In addition, one source does not mention that any perpetrators were shot.","""Colombia car bomb, combat hit city of Medellin,"" Reuters News, October 17, 2002","""Medellin car bomb injures two,"" Agence France-Presse, October 17, 2002","""Colombian security forces encounter booby traps as they enter battle zone in Medellin; terrified civilians flee,"" Associated Press Newswires, October 17, 2002",UMD Schmid 2012,0,0,0,0,,10-17-2002,2002-10-17,2002-10-17,654
200210190001,2002,10,19,,0,,45,Colombia,3,South America,Huila,Campoalegre,2.68523,-75.32598,1.0,1,This attack occurred This incident occurred on a road outside Campoalegre,"10/19/2002: Luis Antonio Motta, Mayor of Campoalegre, Colombia was killed along with two councilmen and his nephew when members of the Fuerzas Armadas Revolucionarias de Colombia (FARC) forced them from their car and shot them.",1,1,1,0,,,0,1,0,1,Assassination,,,,,2,Government (General),18.0,"Government Personnel (excluding police, military)",Colombian Mayor,Mayor Luis Antonio Motta,45.0,Colombia,2.0,Government (General),15.0,Politician or Political Party Movement/Meeting/Rally,Colombian Councilmen,Jorge Silva and Joaquin Perdomo,45.0,Colombia,14.0,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Civilian,Nephew of Mayor Luis Antonio Motta,45.0,Colombia,Revolutionary Armed Forces of Colombia (FARC),,,,,,To assassinate government officials.,1.0,,,,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"“Mayor, three others in vehicle killed,” The San Diego Union-Tribune, October 20, 2002.","“Colombia: Leftist rebels kill mayor, 2 councilors,” CanWest Interactive, October 20, 2002.","Gonzalez, Carlos, “Colombian rebels kill threatened mayor, two town councilmen,” Associated Press, October 19, 2002.",CETIS,0,0,0,0,,10-19-2002,2002-10-19,2002-10-19,656
