eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related,strdate,datetime,date,idate
200412060002,2004,12,6,,0,,4,Afghanistan,6,South Asia,Farah,Shewan,32.629444,62.48944399999999,1.0,0,,"12/06/2004: Suspected Taliban militants killed a policeman and injured two others when they ambushed a police patrol in Shiwan, southwestern Afghanistan.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,3,Police,23.0,Police Patrol (including vehicles and convoys),Afghan Police,Afghan Police Patrol,4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,Unknown,1.0,,,,1.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,2.0,0.0,0.0,1.0,0.0,,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Policeman killed by Taliban in southwestern Afghanistan,"" Agence France Presse, December 6, 2004.","""One policeman killed, two injured in Al-Qa'idah attack in Afghan south,"" BBC Worldwide Monitoring, December 6, 2004.",,CETIS,0,0,0,0,,12-6-2004,2004-12-06,2004-12-06,1435
200412150003,2004,12,15,,0,,4,Afghanistan,6,South Asia,Kandahar,Kandahar,31.617667,65.675942,1.0,0,,"12/15/2004: Three Afghan soldiers were injured when a bomb went off near their base in Kandahar, Afghanistan. The perpetrators were suspected to have been members of the Taliban, although there was no claim of responsibility.",1,1,0,1,1.0,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,,,,,4,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,Afghan National Army (ANA),Base,4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,Unknown,1.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,,,,,,,,,,,,,,0.0,0.0,0.0,3.0,0.0,,1,3.0,Minor (likely < $1 million),,Some damage occurred to the facility.,0.0,,,,,,,,,,,,,,,,,"""Blast wounds three soldiers in southern Afghanistan,"" Agence France Presse, December 15, 2004.",,,CETIS,0,0,0,0,,12-15-2004,2004-12-15,2004-12-15,1444
200501160001,2005,1,16,,0,,4,Afghanistan,6,South Asia,Uruzgan,Sar Marda,32.655556,65.959722,1.0,0,,"01/16/2005: Members of the Taliban bombed a mosque in the village of Sar Marda in Afghanistan. Pro-government cleric, Abdol Hay was the target of the attack. Hay and two of his followers were injured in the explosion. No group claimed responsibility for the attack.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,15,Religious Figures/Institutions,85.0,Religious Figure,Islam,"Abdol Hay, a pro-government Islamic cleric",4.0,Afghanistan,14.0,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Civilians,Followers of cleric Abdol Hay,4.0,Afghanistan,,,,,,,,,Taliban,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,,,,,,,,,,,,,The bomb was planted inside an altar in the mosque.,0.0,0.0,0.0,3.0,0.0,0.0,1,4.0,Unknown,-99.0,,0.0,,,,,,,,,,,,,,,,Abdol Hay had delivered speeches against the Taliban and promoting the US supported Hamid Karzai regime. The Taliban had frequently attacked targets in Afghanistan's Urozgan Province prior to this bombing.,"""Three Wounded in Explosion at Mosque in Urozgan Province,” Afghan Islamic Press, January 17, 2005.",,,CETIS,0,0,0,0,,1-16-2005,2005-01-16,2005-01-16,1476
200501190004,2005,1,19,,0,,4,Afghanistan,6,South Asia,Kandahar,Spin Boldak district,30.869041,66.141526,3.0,1,On the Spin Boldak-Kandahar (Province) Highway 20 kilometers outside of Spin Boldak (District),01/19/2005: Suspected Taliban members fired a rocket at an oil tanker truck on Afghanistan’s Spin Boldak-Kandahar (Province) Highway 20 kilometers from Spin Boldak (District). The driver of the vehicle was killed and the conductor was injured in the attack. The tanker was carrying fuel to US military forces based in Kandahar (Province). No group claimed responsibility for the attack.,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,1.0,Gas/Oil,Civilan(s),An oil tanker driver and crew,4.0,Afghanistan,4.0,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Oil Tanker,An oil tanker en route to supply US military forces in Kandahar (Province) Province,217.0,United States,,,,,,,,,Taliban,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,One rocket was fired in the attack.,1.0,0.0,0.0,1.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,An oil tanker was damaged in the attack.,0.0,,,,,,,,,,,,,,,,,"“Taliban Kill Afghan Driver Bringing Fuel to US Soldiers in Kandahar (Province),” Afghan Islamic Press, January 19, 2005.",,,CETIS,0,1,1,1,,1-19-2005,2005-01-19,2005-01-19,1479
200501220001,2005,1,22,,0,,4,Afghanistan,6,South Asia,Uruzgan,Char Chinah,32.922049,65.623048,3.0,0,,"01/22/2005: Suspected Taliban members killed Wazir Mohammed, Char Chino (District) Police Chief, along with three other people in a roadside bomb attack in Afghanistan’s Char Chino (District). The perpetrators blew up the victims’ car using a remote-control explosive device. No group claimed responsibility for the attack.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,3,Police,25.0,Police Security Forces/Officers,Char Chino Police,"Wazir Mohammed, Char Chino (District) Police Chief",4.0,Afghanistan,14.0,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Civilians,"Wazir Mohammed's father, brother and bodyguard",4.0,Afghanistan,,,,,,,,,Taliban,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,12.0,Remote Trigger,,,,,,,,,,,,,A remote-control explosive device was placed along a road.,4.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A car was damaged in the attack.,0.0,,,,,,,,,,,,,,,,,"""Police Chief, Three Others, Killed in Roadside Bombing in Southern Afghanistan,” Agence France Presse, January 23, 2005.",,,CETIS,0,0,0,0,,1-22-2005,2005-01-22,2005-01-22,1482
200501250005,2005,1,25,,0,,4,Afghanistan,6,South Asia,Kandahar,Unknown,30.996068,65.475736,4.0,0,,"01/25/2005: Taliban members killed two police officers and injured another after ambushing their police vehicle in Afghanistan’s Kandahar (Province) Province. The Ghorak (District) Police Chief, Eisah Jan, was seriously injured but survived the attack. Abdul Latif Hakimi, a Taliban spokesman, claimed responsibility the attack in a telephone statement made to Agence France Presse.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,3,Police,25.0,Police Security Forces/Officers,Ghorak (District) Police,"The Ghorak (District) Police Chief, Eisah Jan, and two other officers",4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,Unknown,0.0,,,,0.0,1.0,2.0,Call (post-incident),,,,,,,-9.0,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,2.0,0.0,0.0,1.0,0.0,0.0,-9,4.0,Unknown,-99.0,,0.0,,,,,,,,,,,,,,,,,"""Two Afghan Policemen Killed in Suspected Taliban Ambush,” Agence France Presse, January 25, 2005","“Suspected Taliban Ambush Police Chief’s Vehicle in Southern Afghanistan, Two Killed,” The Associated Press, January 25, 2005.",,CETIS,0,0,0,0,,1-25-2005,2005-01-25,2005-01-25,1485
200502230001,2005,2,23,,0,,4,Afghanistan,6,South Asia,Helmand,Chakul,29.783889,64.025,2.0,0,,02/23/2005: Suspected Taliban members ambushed a police patrol in the town of Chakul located in Afghanistan’s Helmand Province. The policemen were on a routine patrol when the Taliban attacked killing nine of them. No group claimed responsibility for the attack.,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,3,Police,25.0,Police Security Forces/Officers,Unknown,Afghan police,4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,Attack on Afghan security forces,1.0,,,,,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,9.0,0.0,,,0.0,,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Nine Police, 10 Taliban Killed in Southern Afghanistan,"" Agence France Presse, February 25, 2005.",,,CETIS,0,0,0,0,,2-23-2005,2005-02-23,2005-02-23,1514
200503040001,2005,3,4,,0,,4,Afghanistan,6,South Asia,Helmand,Nomesh,31.363647,63.958611,4.0,0,,"03/04/2005: No casualties reported as suspected Taliban members fire rockets in residential area of Nabulus, Afghanistan. Rockets struck school buildings and heavily damaged it. No arrests have been made and no claim of responsibility has been issued.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,8,Educational Institution,49.0,School/University/Educational Building,School,School,4.0,Afghanistan,14.0,Private Citizens & Property,76.0,House/Apartment/Residence,Residential,Houses in Nomesh (District),4.0,Afghanistan,,,,,,,,,Taliban,,,,,,Unknown,0.0,,,,,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,Several Rockets were fired from the outskirts of town.,0.0,0.0,0.0,,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,"The school was damaged heavily by the rocket attacks. Also, residential houses received damage as well.",0.0,,,,,,,,,,,,,,,,No group has claimed responsibility for the attack however it is highly suspected that the Taliban are responsible.,"“Suspected Taliban Fire Rockets in Afghan (District), No Casualties,” Afghan Islamic Press, March 5, 2005.",,,CETIS,0,0,0,0,,3-4-2005,2005-03-04,2005-03-04,1523
200503070001,2005,3,7,,0,,4,Afghanistan,6,South Asia,Kabul,Kabul,34.533056,69.166111,1.0,0,,"03/07/2005: Members of the Taliban shot and killed a British aid worker, Steven MacQueen, in Kabul, Afghanistan. The perpetrators followed the victim’s vehicle prior to shooting him twice in the head and once in the arm. The attack occurred in a heavily monitored area of Kabul in front of a United Nations guesthouse. Taliban spokesman Mullah Hakim Latifi told the Associated Press by telephone that it carried out the attack in response to US claims that the Taliban’s strength was waning.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,12,NGO,62.0,International NGO,Aid Worker,"Steven MacQueen, a British foreign aid worker employed with Afghanistan's Rural Development Ministry",216.0,Great Britain,2.0,Government (General),21.0,Government Building/Facility/Office,Afghanistan's Rural Development Ministry,A British foreign aid worker employed with the Rurual Development Ministry,4.0,Afghanistan,,,,,,,,,Taliban,,,,,,Unknown,0.0,,,,0.0,1.0,2.0,Call (post-incident),,,,,,,-9.0,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,-9,4.0,Unknown,-99.0,One vehicle may have been damaged in the attack.,0.0,,,,,,,,,,,,,,,,Local authorities were suspicious of Mullah Hakim Latifi's claim of responsibility because they believed the location and nature of the attack supported evidence of renegade police or government soldiers as being the perpetrators. This was the first attack on aid workers in Kabul since the fall of the Taliban regime in Afghanistan in 2001.,"Victoria Burnett, “Aid Worker Killed in Kabul,” The Financial Times, March 9, 2005.","Declan Walsh, “Briton shot dead in Kabul ambush,” The Guardian,  March 9, 2005.",,CETIS,0,1,1,1,,3-7-2005,2005-03-07,2005-03-07,1526
200503110001,2005,3,11,,0,,4,Afghanistan,6,South Asia,Khost,Khost,33.331806,69.951693,1.0,0,,"03/11/2005: Taliban members fired eight rockets at Khost Province Airport in Khost Province, Afghanistan. The rockets landed on the outskirts of the facility. Taliban spokesman, Mullah Hakim Latifi, claimed responsibility for the attack in a phone call to Afghan Islamic Press.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,6,Airports & Aircraft,44.0,Airport,Afghan Transportation,Khost (Province) Airport,4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,Unknown,0.0,,,,0.0,1.0,2.0,Call (post-incident),,,,,,,-9.0,6,Explosives/Bombs/Dynamite,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,Eight rockets were fired at the airport emanating from the southeast.,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,-99.0,The rockets hit the outskirts of Khost (Province) Airport,0.0,,,,,,,,,,,,,,,,"Taliban spokesman, Mullah Hakim Latifi, stated there would be more attacks to come.","“Afghan Military ReportsTaliban Rocket Attack on Khost (Province) Airport,” Afghan Islamic Press, March 11, 2005.","“Selection List: Afghan Press,” FBIS Report, March 13, 2005.",,CETIS,0,0,0,0,,3-11-2005,2005-03-11,2005-03-11,1530
200503130003,2005,3,13,,0,,4,Afghanistan,6,South Asia,Khost,Unknown,33.333847,69.937167,4.0,0,,"03/13/2005: The Taliban claimed responsibility for blowing up a truck, which was supplying supplies to US forces in Khost Province, Afghanistan. The driver was injured in the blast.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,77.0,Laborer (General)/Occupation Identified,Unknown,Truck driver returning from supplying a US military Base,4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,Unknown,1.0,,,,0.0,1.0,2.0,Call (post-incident),,,,,,,-9.0,6,Explosives/Bombs/Dynamite,8.0,Land Mine,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,-9,,,,,0.0,,,,,,,,,,,,,,,,"Taliban Spokesman Mofti Latifollah Hakimi claimed responsibility for this attack in a call with the ""AIP.""","""Afghanistan: Taliban claim responsibility for blowing up lorry”",,,CETIS,0,0,0,0,,3-13-2005,2005-03-13,2005-03-13,1532
200503170001,2005,3,17,,0,,4,Afghanistan,6,South Asia,Kandahar,Panjwayi,31.550433,65.45416999999999,1.0,0,,"03/17/2005: Suspected members of the Taliban set off two bombs in Kandahar (Province), Afghanistan killing five people and injuring 32 others. One remote controlled device was hidden in a parcel along a street in Kandahar (Province)’s Hazard Jibber area. Another remote controlled bomb detonated at the same time as the first in Kandahar (Province)’s Pan jaw suburb. Although local authorities suspected that the Taliban was behind the bombings, an unnamed member of the group denied that the Taliban was responsible for the attacks.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Civilians,Civilians in Kandahar (Province),4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,12.0,Remote Trigger,,,,,,,,,,,,,Two remote trigger devices were used in the attack.,5.0,0.0,0.0,32.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,At least one Taxi was destroyed in the attack.,0.0,,,,,,,,,,,,,,,,"The bombs went off just hours after US Secretary of State Condoleezza Rice arrived in Afghanistan. A Western security source speaking on condition of anonymity said the second bomb, which was also remote-controlled, had targeted a passing international development agency pick-up truck, but caused no casualties.","“More on Five Dead, 31 Injured in Southern Afghan Bomb Blasts,” Agence France Presse, March 17, 2005.","“Bomb Kills Five as Rice Visits Kabul,” The Independent, March 18, 2005.","“Afghan Bomb Kills Five,” St. Petersburg Times, March 18, 2005.",CETIS,0,0,0,0,,3-17-2005,2005-03-17,2005-03-17,1536
200503280003,2005,3,28,,0,,4,Afghanistan,6,South Asia,Kunar,Asadabad,34.874167,71.152778,1.0,0,,"03/28/2005: In Afghanistan, the Taliban claimed responsibility for firing three rockets at Asadabad city, the capital of Konar Province. The rockets didn't cause any physical damage or casualties. No further information was available.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Civilians,Civilians,4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,Unknown,1.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-9,4.0,Unknown,,,0.0,,,,,,,,,,,,,,,,Uncorroborated.,"""Taliban fire missiles on northeastern Afghan town,”",,,CETIS,0,0,0,0,,3-28-2005,2005-03-28,2005-03-28,1547
200504010001,2005,4,1,,0,,4,Afghanistan,6,South Asia,Kandahar,Spin Boldak,31.008056,66.39805600000001,1.0,1,Twenty km outside of Spin Boldak,"04/01/2005: Three men were killed in a convoy which had been carrying US military supplies near Spin Boldak, Afghanistan. It was not certain who was responsible for the attack although Taliban militants were suspected.",1,1,0,1,1.0,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,37.0,NATO,North Atlantic Treaty Organization (NATO): International Security Assistance Force (ISAF),United States convoy,422.0,International,,,,,,,,,,,,,,,,,Taliban,,,,,,Unknown,0.0,,,,0.0,-9.0,,,,,,,,,-9.0,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,3.0,0.0,0.0,,0.0,,1,3.0,Minor (likely < $1 million),-99.0,Three vehicles were burned in the attack.,0.0,,,,,,,,,,,,,,,,"Three trailers were attacked which carried vehicles from the port city of Karachi to American troops stationed at Kandahar (Province) Airport. They were attacked when they reached the Bazisoka area, between the city of Kandahar (Province) and Spin Boldak.","“Three Die in Attack on Convoy Carrying US Military Goods in South,” Afghan Islamic Press, April 2, 2005.",,,CETIS,0,1,1,1,,4-1-2005,2005-04-01,2005-04-01,1551
200504010002,2005,4,1,,0,,4,Afghanistan,6,South Asia,Kandahar,Unknown,30.996068,65.475736,4.0,0,,"04/01/2005: Two children were killed in a roadside bomb attack in southern Kandahar (Province) Province, Afghanistan. It was not certain who was responsible for the attack though Taliban extremists were suspected.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Civilan(s),Two children in Kandahar (Province) Province,4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"“Four Killed, Five Injured in Two Bomb Blasts in Afghanistan,” Agence France Presse, April 2, 2005.",,,CETIS,0,0,0,0,,4-1-2005,2005-04-01,2005-04-01,1551
200504030001,2005,4,3,,0,,4,Afghanistan,6,South Asia,Nangarhar,Jalalabad,34.434166999999995,70.447778,1.0,0,,"04/03/2005: A bomb exploded near an military recruitment center in Jalalabad, Afghanistan. Taliban leaders claimed responsibility for the attack. No major damage or injuries resulted from the bombing.",1,1,0,1,1.0,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,,,,,4,Military,28.0,Military Recruiting Station/Academy,Afghan National Army (ANA),Recruitment center,4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,Unknown,0.0,,,0.0,0.0,1.0,10.0,Unknown,,,,,,,-9.0,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,,0.0,,,,,,,,,,,,,,,,,"“Taliban Claim Responsibility for Jalalabad Explosion,” Afghan Islamic Press, April 3, 2005.","“Explosion Near Afghan Government Office in Jalalabad Causes No Casualties,” Agence France Presse, April 3, 2005.",,CETIS,0,0,0,0,,4-3-2005,2005-04-03,2005-04-03,1553
200504060001,2005,4,6,,0,,4,Afghanistan,6,South Asia,Zabul,Qalat,32.106111,66.906944,1.0,0,,"04/06/2005: Five Afghani soldiers were killed by Taliban forces in an attack on a government convoy near Qalat, Afghanistan.",1,1,1,1,1.0,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,2.0,Armed Assault,,,2,Government (General),15.0,Politician or Political Party Movement/Meeting/Rally,Government of Afghanistan,Convoy,4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,Unknown,0.0,,,,0.0,-9.0,,,,,,,,,-9.0,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,5.0,Firearms,2.0,Automatic Weapon,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,,0.0,,,,,,,,,,,,,,,,,"Madjid T., “Taliban Claims To Kill 5 Afghan Troops in Zabol Province,” Afghan Islamic Press, April 6, 2005.",,,CETIS,0,0,0,0,,4-6-2005,2005-04-06,2005-04-06,1556
200504250001,2005,4,25,,0,,4,Afghanistan,6,South Asia,Kandahar,Reg district,30.094363,65.285708,3.0,0,,"04/25/2005: Approximately 50 Taliban members armed with machine guns and rockets attacked a police building in Reg, Afghanistan killing two officers and wounding another.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,3,Police,22.0,"Police Building (headquarters, station, school)",Reg Police,A police station in Reg,4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,Unknown,0.0,,,50.0,0.0,0.0,,,,,,,,,,5,Firearms,2.0,Automatic Weapon,6.0,Explosives/Bombs/Dynamite,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,6.0,0.0,4.0,,0.0,,1,4.0,Unknown,-99.0,,0.0,,,,,,,,,,,,,,,,Reports variously estimated that 20-50 Taliban fighters were involved in the attack.,"“Four Taliban, Two Police Killed in Afghan Attack,” Agence France Presse, April 25, 2005.",,,CETIS,0,0,0,0,,4-25-2005,2005-04-25,2005-04-25,1575
200505020003,2005,5,2,,0,,4,Afghanistan,6,South Asia,Baghlan,Unknown,35.804295,69.287754,4.0,0,,"05/02/2005: Members of Hesb-e-Islami beat to death a woman and her two daughters in Afghanistan’s Baghlan Province. The group took responsibility in a letter saying the women had been attacked for their association with the non-governmental organization, Bangladesh Rural Advancement Committee.",1,1,1,0,,,0,1,0,8,Unarmed Assault,,,,,12,NGO,62.0,International NGO,Bangladesh Rural Advancement Committee,Afghan workers employed with the Bangladesh Rural Advancement Committee,4.0,Afghanistan,,,,,,,,,,,,,,,,,Hizb-I-Islami,,,,,,The women were attacked because they worked for a foreign non-governmental organization.,0.0,,,,0.0,1.0,1.0,Letter,,,,,,,-9.0,9,Melee,22.0,"Hands, Feet, Fists",,,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"“Afghan Mother, Daughters Beaten to Death,” ABC Premium News, May 03, 2005.","“Women Killed Over Aid Work,” Daily Telegraph, May 03, 2005.","“AFP: Suspected Militants Beat Afghan Women to Death for ‘Working with Foreigners’,” Agence France Presse, May 02, 2005.",CETIS,0,0,0,0,,5-2-2005,2005-05-02,2005-05-02,1582
200505050004,2005,5,5,,0,,4,Afghanistan,6,South Asia,Kandahar,Shah Wali Kot district,32.074078,66.141526,3.0,0,,05/05/2005: Suspected Taliban members ambushed a group of Afghan Army soldiers killing nine soldiers and injuring three others in Kandahar (Province)’s Shawali Kot (District). No group claimed responsibility for the ambush.,1,1,0,1,1.0,Insurgency/Guerilla Action,0,1,0,9,Unknown,,,,,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Afghan National Army (ANA),Soldiers,4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,9.0,0.0,,3.0,0.0,,-9,4.0,Unknown,-99.0,,0.0,,,,,,,,,,,,,,,,,"“Official to Xinhua: Suspected Taliban Kill 9 Afghan Soldiers,” Xinhua General News Service, May 05, 2005.","“AFP: Nine Afghan Soldier Killed in Ambush,” Agence France Presse, May 05, 2005.",,CETIS,0,0,0,0,,5-5-2005,2005-05-05,2005-05-05,1585
200505110005,2005,5,11,,0,,4,Afghanistan,6,South Asia,Ghazni,Kundar,33.465838,68.690096,1.0,0,,"05/11/2005: Four Taliban members ambushed Afghan parliamentary candidate, Aktar Mohammad Tolwak, and his driver near Kandor, Afghanistan killing them both.",1,1,1,0,,,0,1,0,1,Assassination,,,,,14,Private Citizens & Property,84.0,Political Party Member/Rally,Afghan Parliament,"Aktar Mohammad Tolwak, Afghan Parliamentary candidate",4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,Unknown,0.0,,,4.0,0.0,-9.0,,,,,,,,,-9.0,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,-9,4.0,Unknown,-99.0,,0.0,,,,,,,,,,,,,,,,Tolwak was a former Mujahideen commander who fought in the Soviet-Afghan war.,"“Afghan Parliamentary Candidate Killed in Taliban Ambush: Governor Tells Xinhua,” Xinhua General News Service, May 12, 2005.","“AFP: More on Afghan Election Candidate, Driver Killed in Taliban Firefighter,” Agence France Presse, May 12, 2005.",,CETIS,0,0,0,0,,5-11-2005,2005-05-11,2005-05-11,1591
200505160002,2005,5,16,,1,2005-06-10,4,Afghanistan,6,South Asia,Kabul,Kabul,34.533056,69.166111,1.0,0,,"05/16/2005: Four members of the Tela Mohammed gang kidnapped Italian aid worker, Clementina Cantoni, who was employed with the CARE aid agency in Kabul, Afghanistan. She was held 24 days then released unharmed by her kidnappers.",1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,12,NGO,62.0,International NGO,CARE Aid Agency,"Clementina Cantoni, an employee of CARE",98.0,Italy,,,,,,,,,,,,,,,,,Tela Mohammed,,,,,,The group kidnapped the victim in an attempt to bargain the release of their imprisoned leader.,0.0,,,4.0,,1.0,10.0,Unknown,,,,,,,-9.0,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,1.0,1.0,0.0,,24.0,,Afghanistan,0.0,,,,,,2.0,Hostage(s) released by perpetrators,1.0,Tela Mohammed's gang was suspected to have had links with Islamic militants in Afghanistan.,"“Xinhua: Taliban Denies Kidnapping of Italian Woman in Kabul,” Xinhua General News Service, May 17, 2005.","Waheed Massoud “AFP: Further on Afghan Criminal gang Claiming Kidnap of Italian Aid Worker,” Agence France Presse, May 17, 2005.","Francesco Grignetti, ""Italy: Former Hostage Cantoni Claims Civil Treatment by Afghan Kidnappers,” La Stampa, June 11, 2005.",CETIS,-9,-9,1,1,,5-16-2005,2005-05-16,2005-05-16,1596
